imdb_rating,languages,movieId,plot,poster,released,runtime,title
7.9,English,7484,"A harrowing documentary of the Stones' 1969 tour, with much of the focus on the tragic concert at Altamont.",https://image.tmdb.org/t/p/w440_and_h660_face/9cQ6TLG89Yv2EMKuxgLRvgLq5nK.jpg,1970-12-06,91,Gimme Shelter
6.4,English,7487,"In 1931 Paris, Anais Nin meets Henry Miller and his wife June. Intrigued by them both, she begins expanding her sexual horizons with her husband Hugo as well as with Henry and others. June ...",https://image.tmdb.org/t/p/w440_and_h660_face/gul36KqbwY0QJH5vcL9gbRon7yp.jpg,1990-10-05,136,Henry & June
7.2,English,7492,"A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvania town where he tries to redeem his blood-craving urges.",https://image.tmdb.org/t/p/w440_and_h660_face/7z0maDGWXYlvkfBWdv7i6ZrsNo2.jpg,1978-07-07,95,Martin
7.2,English,7493,A doctor treats a woman suffering from Multiple Personality Disorder.,https://image.tmdb.org/t/p/w440_and_h660_face/Xf0njDiXQeQbQLjHNYn79S2h1L.jpg,1957-09-23,91,"Three Faces of Eve, The"
9.6,English,7502,The story of Easy Company of the US Army 101st Airborne division and their mission in WWII Europe from Operation Overlord through V-J Day.,,2001-09-09,705,Band of Brothers
8.5,Danish,7505,"The Kingdom is the most technologically advanced hospital in Denmark, a gleaming bastion of medical science. A rash of uncanny occurrences, however, begins to weaken the staff's faith in ...",https://image.tmdb.org/t/p/w440_and_h660_face/hFPQhqdaIAo0lAPC7ONaqDJdnbM.jpg,1994-11-24,279,"Kingdom, The (Riget)"
5.9,English,7541,"This sexy, teen-comedy is about a freshman, Matthew, at college who meets his dream girl in a dorm elevator during a blackout. He never sees her face, but instantly falls in love. In the ...",https://image.tmdb.org/t/p/w440_and_h660_face/mi61ZTuyEIT6XO3O1HAyDKWmKhQ.jpg,2000-09-01,94,100 Girls
8,English,7560,"American planes are sent to deliver a nuclear attack on Moscow, but it's a mistake due to an electrical malfunction. Can all-out war be averted?",https://image.tmdb.org/t/p/w440_and_h660_face/qrsj5hort5xkLOKw9NyraGMnlVP.jpg,1965-01-15,112,Fail-Safe
8,Japanese,7564,A collection of four Japanese folk tales with supernatural themes.,https://image.tmdb.org/t/p/w440_and_h660_face/vmYhFcA2YC15hoL44hQziba75Ij.jpg,1965-11-22,183,Kwaidan (Kaidan)
8.3,English,7566,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last ...,https://image.tmdb.org/t/p/w440_and_h660_face/jqwouPCwQF9UTl8GjIBjbLivmdw.jpg,1986-02-01,136,28 Up
6.9,English,7569,Agent 007 and the Japanese secret service ninja force must find and stop the true culprit of a series of spacejackings before nuclear war is provoked.,https://image.tmdb.org/t/p/w440_and_h660_face/eKMXXjMA60J8B8cZOs59i2lG5CL.jpg,1967-06-13,117,You Only Live Twice
6.6,English,7570,"A fake Fabergé egg and a fellow agent's death lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces.",https://image.tmdb.org/t/p/w440_and_h660_face/rWDJ8id8YTTRUpejvmZdT5U9RxO.jpg,1983-06-10,131,Octopussy
6.9,English,7571,A telephone operator ends up drunk and at the mercy of a cad in his apartment. The next morning she wakes up with a hangover and the terrible fear she may be a murderess.,https://image.tmdb.org/t/p/w440_and_h660_face/Aq3moumXuWVdbbjKrqMkkeAyuDj.jpg,1953-03-23,90,"Blue Gardenia, The"
8.2,English,7572,A renowned professor is forced to reassess her life when she is diagnosed with terminal ovarian cancer.,https://image.tmdb.org/t/p/w440_and_h660_face/q66EKlbR4eFOZcArWWOP8DhkmTY.jpg,2001-03-24,99,Wit
6.2,English,7573,"A SPECTRE agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.",https://image.tmdb.org/t/p/w440_and_h660_face/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg,1983-10-07,134,Never Say Never Again
7.6,Japanese,7574,"A young woman's husband apparently commits suicide without warning or reason, leaving behind his wife and infant. Yumiko remarries and moves from Osaka to a small fishing village, yet ...",https://image.tmdb.org/t/p/w440_and_h660_face/7SryfZJBfPq0tqLCJ4ncj5LNego.jpg,1997-03-21,110,Maborosi (Maboroshi no hikari)
8,Swedish,7577,"The Queen of the Night offers her daughter Pamina to Tamino, but he has to bring her back from her father and priest Sarastro. She gives a magic flute to Tamino and magic bells to the bird ...",https://image.tmdb.org/t/p/w440_and_h660_face/3N0L2ijwcVjRLJRSXbv3AKT2Vnt.jpg,1975-01-01,135,"Magic Flute, The (Trollflöjten)"
7.5,English,7579,"Mr. and Mrs. Bennet have five unmarried daughters, and Mrs. Bennet is especially eager to find suitable husbands for them. When the rich single gentlemen Mr. Bingley and Mr. Darcy come to ...",https://image.tmdb.org/t/p/w440_and_h660_face/9QQDHc9K2IPhXWgqEn50zn31Tk6.jpg,1940-07-26,118,Pride and Prejudice
7.5,English,7583,"A young woman (Stanley Timberlake) dumps her fiancée (Craig Fleming) and runs off with her sister's (Roy Timberlake) husband (Peter Kingsmill). They marry, settle in Baltimore, and Stanley ...",https://image.tmdb.org/t/p/w440_and_h660_face/gl7ZRTQHYJ9c8LZhwRIVf06SuXg.jpg,1942-05-16,97,In This Our Life
7.3,English,7584,"Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.",https://image.tmdb.org/t/p/w440_and_h660_face/6sXSp1Mrn6son86NHp6ZHcR42e0.jpg,1942-01-19,114,Woman of the Year
7.5,English,7585,"A lonely American woman unexpectedly finds romance in Venice, Italy.",https://image.tmdb.org/t/p/w440_and_h660_face/3mlLfrbP9oYkSXvUPJhk24VdYM8.jpg,1955-11-07,100,Summertime
7.8,Dutch,7586,"This film depicts World War II through the eyes of several Dutch students. It follows them through the beginning of the war, the Nazi occupation and the liberation.",https://image.tmdb.org/t/p/w440_and_h660_face/b5qL4yyssF5f29zLHhD3MAhtvqr.jpg,1979-08-16,165,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje)
8.1,French,7587,"After killing a night-club owner, professional hitman Jef Costello is seen by witnesses. His efforts to provide himself with an alibi fail and more and more he gets driven into a corner.",https://image.tmdb.org/t/p/w440_and_h660_face/axuBeLVBeXfVZPGg6ph2taWRDFq.jpg,1967-01-01,101,"Samouraï, Le (Godson, The)"
6.5,English,7613,"Max Baron (James Spader) is a 27-year-old high-flying advertising executive still recovering from the death of his wife. One night he is in a bar when he meets Nora Baker (Susan Sarandon), ...",https://image.tmdb.org/t/p/w440_and_h660_face/2PjOaLA3iYEfQT6fw1EvIczu63u.jpg,1990-10-26,103,White Palace
7.2,English,7614,"In the Oklahoma territory at the turn of the twentieth century, two young cowboys vie with an evil ranch hand and a traveling peddler for the hearts of the women they love.",https://image.tmdb.org/t/p/w440_and_h660_face/ztqT5GmJVI2o8vShGWRVVqykQqA.jpg,1956-01-09,145,Oklahoma!
7,English,7615,"It is 1950s Nevada, and Professor Vivian Bell arrives to get a divorce. She's unsatisfied with her marriage, and feels out of place at the ranch she stays on, she finds herself increasingly...",https://image.tmdb.org/t/p/w440_and_h660_face/26yXPIAzWRDB5dSCKJqnVkIJLwC.jpg,1986-03-07,96,Desert Hearts
6.8,English,7616,A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.,https://image.tmdb.org/t/p/w440_and_h660_face/xnDf3UZPiDLiIwFWvvAQHDXxGA9.jpg,1984-10-26,114,Body Double
8.1,English,7619,The story of Anne Sullivan's struggle to teach the blind and deaf Helen Keller how to communicate.,https://image.tmdb.org/t/p/w440_and_h660_face/3dI6UVM5W1sz3MU9gNK5nVDcAyQ.jpg,1962-07-28,106,"Miracle Worker, The"
7.5,English,7620,"This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful.",https://image.tmdb.org/t/p/w440_and_h660_face/qNDAC61SvZ1LofTjIHwgvKGNPmE.jpg,1992-06-01,87,Monster in a Box
6.9,English,7624,"Set in the 1950s, a star-quarterback is given an opportunity to attend an elite preparatory school but must conceal the fact that he is Jewish.",https://image.tmdb.org/t/p/w440_and_h660_face/qJPVtysv9IyR28OiccwkqjoRJX1.jpg,1992-09-18,106,School Ties
5.9,English,7625,A straight-A teen explores Portland's rock scene.,https://image.tmdb.org/t/p/w440_and_h660_face/sdi9bXN3JGkAP7HAiezh7vPmSEc.jpg,1998-05-16,99,Girl
6.4,English,7627,A Hollywood tour bus driver poses as a screenwriter to romance an up-and-coming young actress.,https://image.tmdb.org/t/p/w440_and_h660_face/hjv22AGIfmnEQ20pDb0oQr9eUkX.jpg,1998-09-25,102,Just Write
6,English,7636,"Jenny Nix, wife of eminent child psychologist Carter Nix, becomes increasingly concerned about her husband's seemingly obsessive concern over the upbringing of their daughter. Her own ...",https://image.tmdb.org/t/p/w440_and_h660_face/syaC41OfDYS5esCIOgZoIl9dlFC.jpg,1992-08-07,91,Raising Cain
7.7,English,7649,Emperor Londo Mollari tells the story of the Earth-Minbari war that almost destroyed Humanity and later inspired its last best hope for peace.,https://image.tmdb.org/t/p/w440_and_h660_face/iFum9eQ5DztNMGE1c1CFm01SnJt.jpg,1998-01-04,94,Babylon 5: In the Beginning
6.9,English,7650,A young soldier seeks to put an end to the evils caused by a vicious witch hunter.,https://image.tmdb.org/t/p/w440_and_h660_face/ra83NoGOZ9hWhQZCXqh6wQBgdkd.jpg,1968-05-01,86,"Witchfinder General (Conquerer Worm, The)"
9.1,English,7669,Jane Austen's classic novel about the prejudice that occurred between the 19th century classes and the pride which would keep lovers apart.,,1996-01-14,327,Pride and Prejudice
6.7,English,7697,An American showgirl becomes entangled in political intrigue when the prince regent of a foreign country attempts to seduce her.,https://image.tmdb.org/t/p/w440_and_h660_face/eNnzkk6OPRnx2jApJ4MnbvJFEvm.jpg,1957-06-13,115,"Prince and the Showgirl, The"
7.4,English,7698,A reporter finds what appears to be a cover-up of safety hazards at a nuclear power plant.,https://image.tmdb.org/t/p/w440_and_h660_face/uHwwQIlt4XwpTFhX9ZT1A8xSW7F.jpg,1979-03-16,122,"China Syndrome, The"
8.2,French,7700,"In a decrepit South American village, men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",https://image.tmdb.org/t/p/w440_and_h660_face/qCVBluqQEIiJHpURkMN18eGyVci.jpg,1955-02-16,131,"Wages of Fear, The (Salaire de la peur, Le)"
4.4,English,7701,"This time, a new baby is on the way, and it's a girl. Wrapped together with the standard conflict between mother and father, Mikey engages in a bit of sibling rivalry with his new sister.",https://image.tmdb.org/t/p/w440_and_h660_face/m409mVHmvDOZJltNzHJYigUthsW.jpg,1990-12-14,81,Look Who's Talking Too
7.5,English,7702,"At a big city Catholic school, Father O'Malley and Sister Benedict indulge in friendly rivalry, and succeed in extending the school through the gift of a building.",https://image.tmdb.org/t/p/w440_and_h660_face/e2REwGOzsD21acHSRcXcXzkQmUi.jpg,1946-02-21,126,"Bells of St. Mary's, The"
7,English,7705,Pat is a women's sports sensation unless her fiancé is around. Her new shady manager Mike keeps them apart and develops feelings for her.,https://image.tmdb.org/t/p/w440_and_h660_face/q3s9JwU7GMlPqfs6g0RE0lcSpsu.jpg,1952-06-13,95,Pat and Mike
7.7,English,7706,Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.,https://image.tmdb.org/t/p/w440_and_h660_face/uSGgF3Lb9ZHLKNcirRpFaZmMUTE.jpg,1930-08-28,97,Animal Crackers
7,English,7708,"A hapless loser sells his soul to the Devil in exchange for seven wishes, but has trouble winning over the girl of his dreams.",https://image.tmdb.org/t/p/w440_and_h660_face/junPGteKG4tre3WK1EAESRxdY1T.jpg,1967-12-10,103,Bedazzled
7.4,English,7713,An American man marries a Serbian immigrant who fears that she will turn into the cat person of her homeland's fables if they are intimate together.,https://image.tmdb.org/t/p/w440_and_h660_face/lwgXL7AVNdKmbp0QVZJFY4a4tIx.jpg,1942-12-25,73,Cat People
6.7,English,7714,"The story of the marriage of England's King Arthur to Guinevere. The plot of illegitimate Modred to gain the throne and Guinevere's growing attachment to Sir Lancelot, threaten to topple Arthur and destroy his round table of knights.",https://image.tmdb.org/t/p/w440_and_h660_face/4p2S6sGGqQwHuDay7l4QpPiOMUd.jpg,1967-10-25,179,Camelot
7.1,English,7720,The Four Musketeers defend the queen and her dressmaker from Cardinal Richelieu and Milady de Winter.,https://image.tmdb.org/t/p/w440_and_h660_face/dm0ArEYWrrfyOkMUbKOE8ZnCc92.jpg,1975-02-26,108,"Four Musketeers, The"
7.6,English,7728,"A married woman and a drifter fall in love, then plot to murder her husband. Once the deed is done, they must live with the consequences of their actions.",https://image.tmdb.org/t/p/w440_and_h660_face/7yY32i0KZtA1cQmbjGHYR1B40h7.jpg,1946-05-02,113,"Postman Always Rings Twice, The"
7,English,7738,"Kung Fu meets disco in Singapore. Hock is a grocery clerk longing for a motorbike. He lives with his parents and sister; they idolize his younger brother, Beng, a medical student calling ...",,1998-05-28,95,That's The Way I Like It (a.k.a. Forever Fever)
6.6,English,7743,"A boy obsessed with 50s sci-fi movies about aliens has a recurring dream about a blueprint of some kind, which he draws for his inventor friend. With the help of a third kid, they follow it and build themselves a spaceship. Now what?",https://image.tmdb.org/t/p/w440_and_h660_face/oFJosj5ECYjf1jkvpTEjGNzPx2x.jpg,1985-07-12,109,Explorers
7.7,French,7748,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.",https://image.tmdb.org/t/p/w440_and_h660_face/kiLBVBodyoXfDf0mAqyHpcsK1ry.jpg,1969-01-08,110,Pierrot le fou
7.5,English,7753,Mitch became caught up with his career as a sport commentator and journalist. He ignored his girlfriend and did not make time to do things in life that are of the most value to a human ...,,1999-12-05,89,Tuesdays with Morrie
7.4,English,7757,The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.,https://image.tmdb.org/t/p/w440_and_h660_face/bxyVqsv1eiSdJsNb8y0wsmI2cfb.jpg,1963-06-19,104,Jason and the Argonauts
8.2,Italian,7759,"The Russian poet Andrei Gorchakov, accompanied by guide and translator Eugenia, is traveling through Italy researching the life of an 18th-century Russian composer. In an ancient spa town, ...",https://image.tmdb.org/t/p/w440_and_h660_face/6WgNWQscUYva10u1YPc4HAyJzW1.jpg,1992-03-01,125,Nostalghia
8.7,English,7762,"In the bleak days of the Cold War, espionage veteran George Smiley is forced out of semi-retirement to uncover a Soviet agent within MI6's echelons.",,1980-09-29,290,"Tinker, Tailor, Soldier, Spy"
4.9,English,7764,"An artist slowly goes insane while struggling to pay his bills, work on his paintings, and care for his two female roommates, which leads him taking to the streets of New York after dark and randomly killing derelicts with a power drill.",https://image.tmdb.org/t/p/w440_and_h660_face/qeFh14wpyxtmEZrpnPX1L4q5AJG.jpg,1979-06-15,96,"Driller Killer, The"
8.1,Japanese,7766,"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle.",https://image.tmdb.org/t/p/w440_and_h660_face/iDmEAMZd3eYxfcK9EXVOddtEb7e.jpg,1961-11-22,110,Throne of Blood (Kumonosu jô)
8.5,Italian,7767,"An Italian epic that follows the lives of two brothers, from the 1960s to the 2000s.",https://image.tmdb.org/t/p/w440_and_h660_face/fyzLdWLheQ0w1OLfrV3Nt4Veeog.jpg,2003-06-22,383,"Best of Youth, The (La meglio gioventù)"
7.8,English,7771,An uptight English writer traveling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.,https://image.tmdb.org/t/p/w440_and_h660_face/jAYOY38TRDprIgu7vgES0FFJJSl.jpg,1964-12-14,142,Zorba the Greek (Alexis Zorbas)
